Transaction Date,Post Date,Description,Category,Type,Amount,Memo
07/17/2024,07/18/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-21.95,
07/17/2024,07/18/2024,HIBACHI FACTORY CA,Food & Drink,Sale,-27.13,
07/17/2024,07/18/2024,DOLLAR GENERAL #17460,Shopping,Sale,-9.34,
07/17/2024,07/18/2024,FOOD LION #1362,Groceries,Sale,-31.00,
07/17/2024,07/18/2024,SP FAITHGATEWAY STORE,Shopping,Sale,-23.04,
07/17/2024,07/18/2024,EXXON EZ STOP #22,Gas,Sale,-97.76,
07/17/2024,07/18/2024,AMAZON MKTPL*RS9EW61B2,Shopping,Sale,-12.03,
07/16/2024,07/17/2024,DOLLAR-GENERAL MKT #9807,Groceries,Sale,-26.23,
07/16/2024,07/17/2024,AMAZON MKTPL*RS0W555L0,Shopping,Sale,-163.60,
07/15/2024,07/16/2024,WASABI JAPANESE STEAKHOU,Food & Drink,Sale,-83.65,
07/15/2024,07/16/2024,SP BODYHEALTH.COM LL,Groceries,Sale,-41.93,
07/14/2024,07/15/2024,AMAZON MKTPL*RS5JT3OC0,Shopping,Sale,-8.77,
07/14/2024,07/15/2024,FOOD LION #1362,Groceries,Sale,-101.00,
07/15/2024,07/15/2024,Prime Video Channels,Shopping,Sale,-9.02,
07/13/2024,07/15/2024,TST* THE MUDPUPPY,Food & Drink,Sale,-198.03,
07/13/2024,07/14/2024,Payment Thank You-Mobile,,Payment,10000.00,
07/14/2024,07/14/2024,Amazon Digit*RY0ZH8KP2,Shopping,Sale,-6.56,
07/13/2024,07/14/2024,AMAZON MKTPL*RY7LH2SG2,Shopping,Sale,-325.94,
07/12/2024,07/14/2024,UNIVERSITY PHARMACY,Health & Wellness,Return,15.00,
07/12/2024,07/14/2024,TST* SILVIAS MEXICAN RES,Food & Drink,Sale,-49.81,
07/12/2024,07/14/2024,BP#1202000PLANTATION MAR,Gas,Sale,-51.14,
07/11/2024,07/14/2024,TRAVIS MARINE,Shopping,Sale,-2413.41,
07/11/2024,07/12/2024,PILOT 415,Food & Drink,Sale,-16.02,
07/11/2024,07/12/2024,eBay O*06-11809-81670,Shopping,Sale,-274.32,
07/10/2024,07/11/2024,LOVE'S #0480 OUTSIDE,Gas,Sale,-37.00,
07/10/2024,07/11/2024,AMAZON MKTPL*RY49B35P0,Shopping,Sale,-14.25,
07/10/2024,07/11/2024,AMAZON MKTPL*RY7XO9X70,Shopping,Sale,-10.95,
07/10/2024,07/11/2024,DOLLAR GENERAL #17460,Shopping,Sale,-8.54,
07/10/2024,07/11/2024,DOLLAR GENERAL #24472,Shopping,Sale,-25.13,
07/09/2024,07/10/2024,AMAZON MKTPL*RY1A800Y0,Shopping,Sale,-105.66,
07/09/2024,07/10/2024,KROGER #628,Groceries,Sale,-152.46,
07/09/2024,07/10/2024,Amazon.com*RY2MA4PJ0,Shopping,Sale,-31.60,
07/09/2024,07/10/2024,EL JIMADOR MEXICAN GRILL,Food & Drink,Sale,-26.20,
07/08/2024,07/09/2024,Amazon Digit*R70XJ5WV1,Shopping,Sale,-6.56,
07/08/2024,07/09/2024,Amazon.com*RY00O5N10,Shopping,Sale,-60.96,
07/08/2024,07/09/2024,PURE NAIL BAR,Personal,Sale,-127.20,
07/07/2024,07/09/2024,THE HOME DEPOT #0724,Home,Sale,-43.77,
07/07/2024,07/08/2024,AUBREY'S MARYVILLE,Food & Drink,Sale,-73.90,
07/07/2024,07/08/2024,PAR*SALSARITA'S FRESH MEX,Food & Drink,Sale,-8.11,
07/07/2024,07/07/2024,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-430.24,
07/05/2024,07/07/2024,GoOutdoorsTennessee.com,Bills & Utilities,Sale,-32.52,
07/05/2024,07/07/2024,FOOD LION #1362,Groceries,Sale,-306.00,
07/06/2024,07/07/2024,PRET A MANGER   2961823,Food & Drink,Sale,-13.67,
07/06/2024,07/07/2024,AMZN Mktp US*R75UZ3BZ2,Shopping,Sale,-27.02,
07/06/2024,07/07/2024,TEMU.COM,Shopping,Sale,-108.61,
07/06/2024,07/07/2024,TEMU.COM,Shopping,Sale,-18.53,
07/05/2024,07/07/2024,WAL-MART #4223,Groceries,Sale,-41.57,
07/05/2024,07/07/2024,VIOC 040102,Automotive,Sale,-254.80,
07/05/2024,07/07/2024,WAFFLE HOUSE 2187,Food & Drink,Sale,-16.50,
07/05/2024,07/07/2024,GoOutdoorsTennessee.com,Bills & Utilities,Sale,-32.52,
07/04/2024,07/05/2024,FOOD LION #1467,Groceries,Sale,-18.00,
07/04/2024,07/05/2024,V SHRED LLC,Groceries,Sale,-10.90,
07/03/2024,07/05/2024,FIVE GUYS TN 0279 ECOMM,Food & Drink,Sale,-25.13,
07/04/2024,07/05/2024,BP#1202000PLANTATION MAR,Gas,Sale,-70.00,
07/04/2024,07/05/2024,BP#1202000PLANTATION MAR,Gas,Sale,-30.00,
07/04/2024,07/05/2024,WALMART.COM,Shopping,Sale,-112.76,
07/04/2024,07/04/2024,AUTOMATIC PAYMENT - THANK,,Payment,669.00,
07/03/2024,07/04/2024,CALZEDONIA      4657084,Shopping,Sale,-53.96,
07/02/2024,07/03/2024,VolunteerStorageMary2,Home,Sale,-130.00,
07/02/2024,07/03/2024,UNIVERSITY PHARMACY,Health & Wellness,Sale,-15.00,
07/02/2024,07/03/2024,WCI*WASTE CONN OF TN,Bills & Utilities,Sale,-73.97,
07/01/2024,07/02/2024,Amazon.com*RC45M29N2,Shopping,Sale,-120.77,
07/01/2024,07/02/2024,AMAZON MKTPL*RC3ZA3UR2,Shopping,Sale,-65.83,
06/29/2024,07/01/2024,LOOPE POOL AND SPA  LLC,Home,Sale,-109.74,
06/30/2024,07/01/2024,PAPA JOHN'S #0347,Food & Drink,Sale,-23.69,
07/01/2024,07/01/2024,SP LIFEBOOST COFFEE,Groceries,Sale,-53.67,
07/01/2024,07/01/2024,SP LIFEBOOST COFFEE,Groceries,Sale,-17.37,
06/30/2024,07/01/2024,PetSmart,Shopping,Sale,-75.05,
