Transaction Date,Post Date,Description,Category,Type,Amount,Memo
02/15/2025,02/16/2025,TUPELO HONEY KNOXVILLE,Food & Drink,Sale,-209.03,
02/13/2025,02/14/2025,FACTOR,Groceries,Sale,-138.39,
02/13/2025,02/14/2025,LEARNDOBECOME.COM,Professional Services,Sale,-25.00,
02/13/2025,02/14/2025,FACTOR75,Groceries,Sale,-14.26,
02/13/2025,02/14/2025,WWW.PREMIERFOUNDATION.,Gifts & Donations,Sale,-25.00,
02/13/2025,02/14/2025,KINGDOMKUST,Automotive,Sale,-135.30,
02/12/2025,02/13/2025,EL JIMADOR MEXICAN GRILL,Food & Drink,Sale,-67.32,
02/13/2025,02/13/2025,EARTHBREEZE.COM,Personal,Sale,-12.00,
02/11/2025,02/12/2025,Amazon Digit*T42L102Z3,Shopping,Sale,-13.14,
02/10/2025,02/11/2025,EXXON EZ STOP #10,Gas,Sale,-46.57,
02/10/2025,02/11/2025,Amazon.com*3X59U4923,Shopping,Sale,-71.50,
02/10/2025,02/11/2025,Amazon Prime*3Z2FK0YS3,Bills & Utilities,Sale,-152.21,
02/09/2025,02/10/2025,FOOD LION #1362,Groceries,Sale,-117.41,
02/08/2025,02/10/2025,DISCOUNT TIRE TNN 13,Automotive,Sale,-386.33,
02/09/2025,02/10/2025,Prime Video Channels,Shopping,Sale,-10.94,
02/08/2025,02/10/2025,THE ULTIMATE HUMAN,Health & Wellness,Sale,-47.00,
02/10/2025,02/10/2025,TEXAS ROADHOUSE #2064,Food & Drink,Sale,-78.76,
02/08/2025,02/10/2025,BURGER KING #9977,Food & Drink,Sale,-5.49,
02/09/2025,02/10/2025,DAVIDS BRIDAL 69,Shopping,Sale,-486.18,
02/07/2025,02/09/2025,BRUSTER'S #366,Food & Drink,Sale,-27.20,
02/06/2025,02/09/2025,KWIKCHECK MARKET,Gas,Sale,-38.01,
02/08/2025,02/09/2025,WAL-MART #672,Groceries,Sale,-36.09,
02/07/2025,02/09/2025,FOOD LION #1362,Groceries,Sale,-70.85,
02/07/2025,02/09/2025,MCALISTER'S 1225,Food & Drink,Sale,-18.21,
02/07/2025,02/07/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-244.12,
02/06/2025,02/07/2025,OSAKA JAPANESE GRILL,Food & Drink,Sale,-38.15,
02/06/2025,02/07/2025,STAMPEDE PIRATE HATFIELD,Entertainment,Sale,-285.04,
02/06/2025,02/07/2025,FACTOR75,Groceries,Sale,-121.72,
02/06/2025,02/07/2025,FACTOR75,Groceries,Sale,-28.51,
02/06/2025,02/07/2025,WALGREENS #11699,Health & Wellness,Sale,-15.22,
02/06/2025,02/07/2025,SP ALOHA,Groceries,Sale,-74.23,
02/06/2025,02/06/2025,FACTOR75,Groceries,Sale,-121.72,
02/05/2025,02/06/2025,BP#1202000PLANTATION MAR,Gas,Sale,-95.67,
02/05/2025,02/06/2025,FOOD LION #1467,Groceries,Sale,-42.68,
02/02/2025,02/05/2025,GOODSTOP #4221,Gas,Sale,-37.04,
02/04/2025,02/04/2025,AUTOMATIC PAYMENT - THANK,,Payment,170.00,
02/03/2025,02/04/2025,I3B*BLOUNT TN CLERK CTR,Bills & Utilities,Sale,-29.91,
02/03/2025,02/04/2025,I3B*BLOUNT TN CLERK CTR,Bills & Utilities,Sale,-29.91,
02/04/2025,02/04/2025,AMAZON MKTPL*MW9L35BY3,Shopping,Sale,-38.40,
02/03/2025,02/04/2025,SP JORDYNS SUMMER SH,Shopping,Sale,-86.76,
02/03/2025,02/04/2025,AMZN Mktp US*Z78QI01R0,Shopping,Sale,-43.46,
02/03/2025,02/04/2025,CAZADORES MEXICAN RESTAUR,Food & Drink,Sale,-45.02,
02/01/2025,02/03/2025,FOOD LION #1362,Groceries,Sale,-115.43,
02/01/2025,02/03/2025,HERITAGE NUTRITION,Shopping,Sale,-30.05,
02/02/2025,02/03/2025,TikTok Shop,Shopping,Sale,-60.35,
02/01/2025,02/03/2025,SOMA INTIMTES  5098,Shopping,Sale,-19.67,
01/31/2025,02/02/2025,BRUSTER'S #366,Food & Drink,Sale,-22.94,
01/31/2025,02/02/2025,HERITAGE NUTRITION,Shopping,Sale,-21.06,
02/01/2025,02/02/2025,CEDAR SPRINGS CHRISTIA,Shopping,Sale,-19.63,
02/01/2025,02/02/2025,Amazon Digit*ZC79U98U1,Shopping,Sale,-8.75,
01/31/2025,02/02/2025,SMOKY MOUNT BREWRY 111,Food & Drink,Sale,-69.41,
01/30/2025,02/02/2025,OLIVE GARDEN ZK 0021844,Food & Drink,Sale,-120.29,
02/01/2025,02/02/2025,WALMART.COM,Shopping,Sale,-141.80,
01/30/2025,01/31/2025,EXXON EZ STOP #10,Gas,Sale,-46.32,
01/28/2025,01/30/2025,KWIKCHECK MARKET,Gas,Sale,-35.02,
01/29/2025,01/30/2025,SQ *DARLIN DOGGIE DO'S,Professional Services,Sale,-228.00,
01/29/2025,01/30/2025,AIRBNB * HM33QE3N8E,Travel,Sale,-510.72,
01/30/2025,01/30/2025,FACTOR75,Groceries,Sale,-30.71,
01/30/2025,01/30/2025,FACTOR75,Groceries,Sale,-121.72,
01/30/2025,01/30/2025,FACTOR75,Groceries,Sale,-121.72,
01/27/2025,01/29/2025,TM *TICKETMASTER,Entertainment,Sale,-223.92,
01/27/2025,01/29/2025,PANERA BREAD #202613 O,Food & Drink,Sale,-34.00,
01/27/2025,01/29/2025,TM *TICKETMASTER,Entertainment,Sale,-125.45,
01/27/2025,01/29/2025,KROGER #628,Groceries,Sale,-54.78,
01/26/2025,01/29/2025,GOODSTOP #4221,Gas,Sale,-31.00,
01/25/2025,01/28/2025,HOBBY LOBBY #282,Shopping,Sale,-95.89,
01/25/2025,01/28/2025,PAR*CLEAN EATZ - MARYVILL,Food & Drink,Sale,-49.98,
01/24/2025,01/28/2025,TST*WINDY CITY GRILLE -,Food & Drink,Sale,-100.25,
01/25/2025,01/28/2025,FOOD LION #1362,Groceries,Sale,-205.55,
01/25/2025,01/28/2025,STARBUCKS 800-782-7282,Food & Drink,Sale,-10.00,
01/25/2025,01/28/2025,USPS PO 4755440800,Shopping,Sale,-19.95,
01/24/2025,01/26/2025,BRUSTER'S #366,Food & Drink,Sale,-26.39,
01/23/2025,01/26/2025,BURGER KING #9977,Food & Drink,Sale,-8.22,
01/24/2025,01/26/2025,SQ *BURNT OAK MASSAGE AND,Health & Wellness,Sale,-135.00,
01/21/2025,01/24/2025,ISTORAGE 8333,Home,Sale,-280.00,
01/22/2025,01/24/2025,SHELL OIL 57546173402,Gas,Sale,-36.00,
01/23/2025,01/24/2025,PURE NAIL BAR,Personal,Sale,-57.50,
01/23/2025,01/24/2025,Audible*ZC3UA2BR2,Bills & Utilities,Sale,-16.37,
01/22/2025,01/24/2025,BURGER KING #20483,Food & Drink,Sale,-12.71,
01/21/2025,01/23/2025,PAR*CLEAN EATZ - MARYVILL,Food & Drink,Sale,-55.92,
01/22/2025,01/23/2025,GUNMAG WAREHOUSE,Shopping,Sale,-205.14,
01/22/2025,01/23/2025,WALGREENS #15906,Health & Wellness,Sale,-11.79,
01/23/2025,01/23/2025,FACTOR75,Groceries,Sale,-68.54,
01/23/2025,01/23/2025,FACTOR75,Groceries,Sale,-44.97,
01/23/2025,01/23/2025,FACTOR75,Groceries,Sale,-68.54,
01/22/2025,01/23/2025,SSP*Pickleville LLC,Entertainment,Sale,-42.80,
01/22/2025,01/23/2025,BUDS GUN SHOP AND RANGE,Shopping,Sale,-274.30,
01/21/2025,01/22/2025,Subway 5457,Food & Drink,Sale,-17.65,
01/21/2025,01/22/2025,KFC J718169,Food & Drink,Sale,-56.51,
01/21/2025,01/22/2025,Amazon.com*ZC4LG0152,Shopping,Sale,-43.85,
01/20/2025,01/21/2025,HERITAGE NUTRITION,Shopping,Sale,-10.47,
01/20/2025,01/21/2025,Store,Food & Drink,Sale,-9.64,
01/20/2025,01/21/2025,FOOD LION #1467,Groceries,Sale,-41.68,
01/19/2025,01/21/2025,SHELL OIL 57545866600,Gas,Sale,-30.00,
01/21/2025,01/21/2025,YOUNG LIVING,Shopping,Sale,-93.28,
01/19/2025,01/20/2025,SP GPCA PRODUCTS,Shopping,Sale,-105.60,
01/18/2025,01/20/2025,MMS-UNIV OF TENNESSEE,Food & Drink,Sale,-14.51,
01/19/2025,01/20/2025,MCALISTER'S 1225,Food & Drink,Sale,-16.64,
01/19/2025,01/20/2025,PetSmart,Shopping,Sale,-75.06,
01/18/2025,01/20/2025,PREMIER PARKING UT MEDICA,Travel,Sale,-3.00,
01/18/2025,01/20/2025,PREMIER PARKING UT MEDICA,Travel,Sale,-3.00,
01/19/2025,01/20/2025,FOOD LION #1362,Groceries,Sale,-101.24,
01/18/2025,01/20/2025,ZAXBY'S #15001,Food & Drink,Sale,-27.37,
01/17/2025,01/19/2025,C &amp; D WHOLESALE INC,Automotive,Sale,-4201.75,
01/18/2025,01/19/2025,DOLLAR GENERAL #17460,Shopping,Sale,-5.60,
01/17/2025,01/19/2025,MMS-UNIV OF TENNESSEE,Food & Drink,Sale,-8.74,
01/17/2025,01/19/2025,MMS-UNIV OF TENNESSEE,Food & Drink,Sale,-15.26,
01/17/2025,01/19/2025,UT MEDICAL CENTER GIFT SH,Shopping,Sale,-26.21,
01/18/2025,01/19/2025,OSAKA JAPANESE GRILL,Food & Drink,Sale,-39.15,
01/18/2025,01/19/2025,Subway 46545,Food & Drink,Sale,-15.11,
01/16/2025,01/19/2025,MMS-UNIV OF TENNESSEE,Food & Drink,Sale,-10.03,
01/16/2025,01/19/2025,DELTA EXPRESS #886,Gas,Sale,-42.93,
01/17/2025,01/19/2025,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-21.95,
01/16/2025,01/17/2025,PREMIER PARKING UT MEDICA,Travel,Sale,-3.00,
01/16/2025,01/17/2025,SEYMOUR NUTRITION LLC,Groceries,Sale,-10.54,
01/15/2025,01/17/2025,MMS-UNIV OF TENNESSEE,Food & Drink,Sale,-11.78,
01/16/2025,01/17/2025,KROGER #531,Groceries,Sale,-7.43,
01/15/2025,01/16/2025,SP THE PRAYER I SHARE,Shopping,Sale,-61.83,
01/14/2025,01/16/2025,PREMIER PARKING UT MEDICA,Travel,Sale,-3.00,
01/13/2025,01/15/2025,BURGER KING #20483,Food & Drink,Sale,-13.47,
01/15/2025,01/15/2025,Prime Video Channels,Shopping,Sale,-14.22,
01/14/2025,01/15/2025,UNIVERSITY PHARMACY,Health & Wellness,Sale,-11.47,
01/13/2025,01/14/2025,TikTok Shop,Shopping,Sale,-44.20,
01/13/2025,01/14/2025,TikTok Shop,Shopping,Sale,-37.71,
01/14/2025,01/14/2025,AMAZON MKTPL*Z52P24TN0,Shopping,Sale,-157.99,
01/13/2025,01/14/2025,PANDA EXPRESS 2908,Food & Drink,Sale,-27.66,
01/13/2025,01/14/2025,BP#3320306THE LOCAL MARK,Gas,Sale,-7.46,
01/13/2025,01/13/2025,LEARNDOBECOME.COM,Professional Services,Sale,-25.00,
01/09/2025,01/12/2025,BURGER KING #20483,Food & Drink,Sale,-9.65,
01/09/2025,01/12/2025,CENTURY CASINO GIRARDE,Travel,Sale,-120.71,
01/11/2025,01/12/2025,Amazon Digit*ZD94X2TT1,Shopping,Sale,-13.14,
01/09/2025,01/12/2025,SHELL OIL 10084842003,Gas,Sale,-49.04,
01/09/2025,01/12/2025,STARBUCKS CENTURY CASINO,Food & Drink,Sale,-13.73,
01/09/2025,01/10/2025,DOLLAR GENERAL #11335,Shopping,Sale,-5.04,
01/09/2025,01/10/2025,BP#6526784FIVESTAR 7620,Gas,Sale,-7.53,
01/08/2025,01/10/2025,QT 629,Gas,Sale,-6.02,
01/09/2025,01/10/2025,Prime Video Channels,Shopping,Sale,-10.94,
01/09/2025,01/10/2025,AMAZON MKTPL*Z53JY4062,Shopping,Sale,-82.20,
01/07/2025,01/09/2025,FOOD CITY #644,Groceries,Sale,-37.31,
01/08/2025,01/09/2025,PHILLIPS 66 - WINKS 66,Gas,Sale,-35.86,
01/08/2025,01/09/2025,THE ULTIMATE HUMAN,Health & Wellness,Sale,-47.00,
01/08/2025,01/09/2025,LOVE'S #0347 INSIDE,Gas,Sale,-12.27,
01/08/2025,01/09/2025,MCDONALD'S F28696,Food & Drink,Sale,-27.67,
01/08/2025,01/09/2025,LOVE'S #0347 OUTSIDE,Gas,Sale,-45.80,
01/07/2025,01/08/2025,FT RILEY COMMISSARY,Groceries,Sale,-191.49,
01/07/2025,01/08/2025,AAFES-RILEY QDOBA,Shopping,Sale,-23.69,
01/07/2025,01/07/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-90.69,
01/06/2025,01/07/2025,SP ALOHA,Groceries,Sale,-74.23,
01/07/2025,01/07/2025,AMAZON MKTPL*ZD1IT4R52,Shopping,Sale,-31.27,
01/06/2025,01/07/2025,KROGER FUEL #9683,Gas,Sale,-46.53,
01/06/2025,01/07/2025,PANDA EXPRESS 2908,Food & Drink,Sale,-16.13,
01/04/2025,01/06/2025,RAISING CANES 0344,Food & Drink,Sale,-47.13,
01/03/2025,01/06/2025,CENTURY CASINO GIRARDE,Travel,Sale,-132.00,
01/04/2025,01/06/2025,CDW FT RILEY - MFLYD,Travel,Sale,-95.41,
01/05/2025,01/06/2025,FOOD LION #1362,Groceries,Sale,-91.55,
01/02/2025,01/05/2025,BURGER KING #13254,Food & Drink,Sale,-5.49,
01/03/2025,01/05/2025,TARGET        00018218,Shopping,Sale,-515.57,
01/04/2025,01/05/2025,RIL EXPRESS 2 BLDG 6914,Shopping,Sale,-125.86,
01/03/2025,01/05/2025,QT 661,Gas,Sale,-6.99,
01/03/2025,01/05/2025,WCI*WASTE CONN OF TN,Bills & Utilities,Sale,-72.70,
01/03/2025,01/05/2025,LOVE'S #0488 OUTSIDE,Gas,Sale,-67.23,
01/04/2025,01/05/2025,DILLONS #9015,Gas,Sale,-74.28,
01/04/2025,01/05/2025,PETLABCO,Shopping,Sale,-60.83,
01/03/2025,01/05/2025,MCDONALD'S F36399,Food & Drink,Sale,-13.11,
01/04/2025,01/05/2025,AMAZON MKTPL*ZD7PD2G92,Shopping,Sale,-241.33,
01/03/2025,01/05/2025,STARBUCKS CENTURY CASINO,Food & Drink,Sale,-10.60,
01/04/2025,01/05/2025,PETLABCO,Shopping,Sale,-64.88,
01/03/2025,01/05/2025,PANDA EXPRESS 2908,Food & Drink,Sale,-16.13,
01/03/2025,01/05/2025,PHILLIPS 66 - PETROMAR,Gas,Sale,-30.00,
01/03/2025,01/05/2025,HERITAGE NUTRITION,Shopping,Sale,-9.18,
01/02/2025,01/03/2025,WEIGELS #92 Q88,Gas,Sale,-33.00,
01/03/2025,01/03/2025,RING BASIC PLAN,Shopping,Sale,-49.99,
01/02/2025,01/03/2025,Yalls 1,Gas,Sale,-4.17,
01/02/2025,01/03/2025,BP#6526784FIVESTAR 7620,Gas,Sale,-30.01,
01/02/2025,01/03/2025,Amazon.com*ZP1D20XP0,Shopping,Sale,-129.29,
01/02/2025,01/02/2025,Amazon.com*ZP9VY7AY0,Shopping,Sale,-21.92,
01/01/2025,01/02/2025,Amazon Digit*ZP6KM1TD0,Shopping,Sale,-8.75,
01/01/2025,01/02/2025,WALMART.COM,Shopping,Sale,-236.58,
01/01/2025,01/01/2025,Payment Thank You-Mobile,,Payment,5500.00,
01/01/2025,01/01/2025,PAYYOURSELFBACK CREDIT,Fees & Adjustments,Adjustment,61.02,
01/01/2025,01/01/2025,PAYYOURSELFBACK CREDIT,Fees & Adjustments,Adjustment,422.38,
12/31/2024,01/01/2025,DAIRY QUEEN #44400,Food & Drink,Sale,-9.43,
12/31/2024,01/01/2025,BP#1202000PLANTATION MAR,Gas,Sale,-76.17,
12/31/2024,01/01/2025,C &amp; D WHOLESALE INC,Automotive,Sale,-500.00,
